job_id,title,sector,description,required_skills,experience_level,company_type,location
JOB_01399,Senior AI/ML Engineer,Yapay Zeka,"Senior seviyede AI/ML Engineer pozisyonu için başvuruları kabul ediyoruz. Startup olarak Yapay Zeka alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Transformers, GPT, NLP, TensorFlow, Keras, BERT, PyTorch, Feature Engineering, Deep Learning, Reinforcement Learning, Model Deployment, Computer Vision. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Transformers, GPT, NLP, TensorFlow, Keras, BERT, PyTorch, Feature Engineering, Deep Learning, Reinforcement Learning, Model Deployment, Computer Vision",Senior,Startup,Hybrid
JOB_01400,Principal Embedded Systems Developer,IoT ve Gömülü Sistemler,"Uluslararası Şirket bünyesinde görev yapacak Principal seviye Embedded Systems Developer arıyoruz. IoT ve Gömülü Sistemler alanında deneyimli, Arduino, Circuit Design, Embedded Linux teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Arduino, Circuit Design, Embedded Linux, Sensor Integration, Microcontrollers, C++, Python, Wireless Communication, PCB Design, Raspberry Pi, RTOS, C. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Arduino, Circuit Design, Embedded Linux, Sensor Integration, Microcontrollers, C++, Python, Wireless Communication, PCB Design, Raspberry Pi, RTOS, C",Principal,Uluslararası Şirket,İstanbul
JOB_01401,Principal Embedded Systems Developer,IoT ve Gömülü Sistemler,"Danışmanlık Firması bünyesinde görev yapacak Principal seviye Embedded Systems Developer arıyoruz. IoT ve Gömülü Sistemler alanında deneyimli, C, Wireless Communication, RTOS teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: C, Wireless Communication, RTOS, Raspberry Pi, MQTT, Embedded Linux, Sensor Integration. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","C, Wireless Communication, RTOS, Raspberry Pi, MQTT, Embedded Linux, Sensor Integration",Principal,Danışmanlık Firması,İzmir
JOB_01402,Lead Data Scientist,Veri Bilimi,"Veri Bilimi sektöründe faaliyet gösteren Startup'ümüz için Lead Data Scientist pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: R, Pandas, Data Visualization, Power BI, Tableau konularında deneyim. Ayrıca Hadoop, TensorFlow, ETL, Statistical Analysis, SQL, A/B Testing teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","R, Pandas, Data Visualization, Power BI, Tableau, Hadoop, TensorFlow, ETL, Statistical Analysis, SQL, A/B Testing",Lead,Startup,Ankara
JOB_01403,Principal ML Ops Engineer,Veri Bilimi,"Kurumsal Firma bünyesinde görev yapacak Principal seviye ML Ops Engineer arıyoruz. Veri Bilimi alanında deneyimli, Hadoop, Power BI, Python teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Hadoop, Power BI, Python, TensorFlow, PyTorch, Data Visualization, Apache Spark, ETL, NumPy, Statistical Analysis. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Hadoop, Power BI, Python, TensorFlow, PyTorch, Data Visualization, Apache Spark, ETL, NumPy, Statistical Analysis",Principal,Kurumsal Firma,İzmir
JOB_01404,Senior Kubernetes Engineer,Bulut Bilişim,"Senior seviyede Kubernetes Engineer pozisyonu için başvuruları kabul ediyoruz. Scale-up olarak Bulut Bilişim alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Docker, Lambda, Cloud Security, Cost Optimization, EC2. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Docker, Lambda, Cloud Security, Cost Optimization, EC2",Senior,Scale-up,Remote
JOB_01405,Lead Telemedicine Developer,Sağlık Teknolojileri,"Sağlık Teknolojileri sektöründe faaliyet gösteren Startup'ümüz için Lead Telemedicine Developer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Python, HIPAA Compliance, Medical Imaging, HL7, R konularında deneyim. Ayrıca Bioinformatics, Electronic Health Records teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Python, HIPAA Compliance, Medical Imaging, HL7, R, Bioinformatics, Electronic Health Records",Lead,Startup,Remote
JOB_01406,Principal Unreal Engine Developer,Oyun Geliştirme,"Startup bünyesinde görev yapacak Principal seviye Unreal Engine Developer arıyoruz. Oyun Geliştirme alanında deneyimli, 3D Modeling, Blender, C++ teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: 3D Modeling, Blender, C++, Game AI, Unity, Multiplayer Systems, Unreal Engine, Animation, C#, Performance Optimization, Game Physics, Shader Programming. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","3D Modeling, Blender, C++, Game AI, Unity, Multiplayer Systems, Unreal Engine, Animation, C#, Performance Optimization, Game Physics, Shader Programming",Principal,Startup,Ankara
JOB_01407,Senior Bioinformatics Scientist,Sağlık Teknolojileri,"Startup bünyesinde görev yapacak Senior seviye Bioinformatics Scientist arıyoruz. Sağlık Teknolojileri alanında deneyimli, Python, Bioinformatics, Clinical Data Management teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Python, Bioinformatics, Clinical Data Management, FHIR, HL7. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Python, Bioinformatics, Clinical Data Management, FHIR, HL7",Senior,Startup,Remote
JOB_01408,Junior NLP Engineer,Yapay Zeka,"Yapay Zeka sektöründe faaliyet gösteren Scale-up'ümüz için Junior NLP Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Transformers, PyTorch, Model Deployment, Computer Vision, GPT konularında deneyim. Ayrıca MLOps, Deep Learning teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Transformers, PyTorch, Model Deployment, Computer Vision, GPT, MLOps, Deep Learning",Junior,Scale-up,Remote
JOB_01409,Principal Computer Vision Engineer,Yapay Zeka,"Principal seviyede Computer Vision Engineer pozisyonu için başvuruları kabul ediyoruz. Startup olarak Yapay Zeka alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Python, TensorFlow, Feature Engineering, PyTorch, Transformers, Model Deployment, Deep Learning, BERT, GPT, Reinforcement Learning, MLOps. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Python, TensorFlow, Feature Engineering, PyTorch, Transformers, Model Deployment, Deep Learning, BERT, GPT, Reinforcement Learning, MLOps",Principal,Startup,Hybrid
JOB_01410,Junior Health Informatics Specialist,Sağlık Teknolojileri,"Junior seviyede Health Informatics Specialist pozisyonu için başvuruları kabul ediyoruz. Ar-Ge Merkezi olarak Sağlık Teknolojileri alanında öncü projeler geliştiriyoruz. Aranan nitelikler: HL7, FHIR, R, HIPAA Compliance, Python, Electronic Health Records, Bioinformatics, Medical Imaging, Clinical Data Management. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","HL7, FHIR, R, HIPAA Compliance, Python, Electronic Health Records, Bioinformatics, Medical Imaging, Clinical Data Management",Junior,Ar-Ge Merkezi,Ankara
JOB_01411,Mid-Level Security Engineer,Siber Güvenlik,"Siber Güvenlik sektöründe faaliyet gösteren Teknoloji Devi'ümüz için Mid-Level Security Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Incident Response, Network Security, Cryptography, Burp Suite, SIEM konularında deneyim. Ayrıca Security Auditing, Firewall, OWASP, Penetration Testing, Kali Linux teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Incident Response, Network Security, Cryptography, Burp Suite, SIEM, Security Auditing, Firewall, OWASP, Penetration Testing, Kali Linux",Mid-Level,Teknoloji Devi,İstanbul
JOB_01412,Junior AI Product Manager,Yapay Zeka,"Yapay Zeka sektöründe faaliyet gösteren Scale-up'ümüz için Junior AI Product Manager pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Keras, NLP, Transformers, Hugging Face, Computer Vision konularında deneyim. Ayrıca  teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Keras, NLP, Transformers, Hugging Face, Computer Vision",Junior,Scale-up,Ankara
JOB_01413,Principal Bioinformatics Scientist,Sağlık Teknolojileri,"Principal seviyede Bioinformatics Scientist pozisyonu için başvuruları kabul ediyoruz. Danışmanlık Firması olarak Sağlık Teknolojileri alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Clinical Data Management, HL7, R, HIPAA Compliance, Medical Imaging, FHIR, Bioinformatics, Python. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Clinical Data Management, HL7, R, HIPAA Compliance, Medical Imaging, FHIR, Bioinformatics, Python",Principal,Danışmanlık Firması,Ankara
JOB_01414,Junior Quantitative Analyst,Finans Teknolojileri,"Finans Teknolojileri sektöründe faaliyet gösteren Danışmanlık Firması'ümüz için Junior Quantitative Analyst pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Smart Contracts, Payment Gateway Integration, Risk Modeling, Solidity, Blockchain konularında deneyim. Ayrıca Algorithmic Trading, Python, Financial Analysis, Regulatory Compliance teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Smart Contracts, Payment Gateway Integration, Risk Modeling, Solidity, Blockchain, Algorithmic Trading, Python, Financial Analysis, Regulatory Compliance",Junior,Danışmanlık Firması,İzmir
JOB_01415,Senior Algorithmic Trader,Finans Teknolojileri,"Senior seviyede Algorithmic Trader pozisyonu için başvuruları kabul ediyoruz. Kurumsal Firma olarak Finans Teknolojileri alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Financial Analysis, Risk Modeling, Blockchain, Smart Contracts, Algorithmic Trading, Python, Regulatory Compliance, Java, Solidity, Payment Gateway Integration. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Financial Analysis, Risk Modeling, Blockchain, Smart Contracts, Algorithmic Trading, Python, Regulatory Compliance, Java, Solidity, Payment Gateway Integration",Senior,Kurumsal Firma,Remote
JOB_01416,Principal Risk Analyst,Finans Teknolojileri,"Principal seviyede Risk Analyst pozisyonu için başvuruları kabul ediyoruz. Ar-Ge Merkezi olarak Finans Teknolojileri alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Financial Analysis, Regulatory Compliance, Java, SQL, Smart Contracts, Algorithmic Trading, Payment Gateway Integration, Solidity, Blockchain, Risk Modeling. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Financial Analysis, Regulatory Compliance, Java, SQL, Smart Contracts, Algorithmic Trading, Payment Gateway Integration, Solidity, Blockchain, Risk Modeling",Principal,Ar-Ge Merkezi,Ankara
JOB_01417,Junior Unity Developer,Oyun Geliştirme,"Scale-up bünyesinde görev yapacak Junior seviye Unity Developer arıyoruz. Oyun Geliştirme alanında deneyimli, Animation, C#, Unreal Engine teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Animation, C#, Unreal Engine, Shader Programming, Blender, Multiplayer Systems, Unity, 3D Modeling, Game Physics, C++, Game AI. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Animation, C#, Unreal Engine, Shader Programming, Blender, Multiplayer Systems, Unity, 3D Modeling, Game Physics, C++, Game AI",Junior,Scale-up,İstanbul
JOB_01418,Mid-Level Blockchain Developer,Finans Teknolojileri,"Startup bünyesinde görev yapacak Mid-Level seviye Blockchain Developer arıyoruz. Finans Teknolojileri alanında deneyimli, Regulatory Compliance, Smart Contracts, Risk Modeling teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Regulatory Compliance, Smart Contracts, Risk Modeling, Blockchain, Financial Analysis, Solidity, Java, Algorithmic Trading. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Regulatory Compliance, Smart Contracts, Risk Modeling, Blockchain, Financial Analysis, Solidity, Java, Algorithmic Trading",Mid-Level,Startup,İzmir
JOB_01419,Junior Full Stack Developer,Yazılım Geliştirme,"Teknoloji Devi bünyesinde görev yapacak Junior seviye Full Stack Developer arıyoruz. Yazılım Geliştirme alanında deneyimli, Microservices, Agile, PostgreSQL teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Microservices, Agile, PostgreSQL, Kubernetes, Go, MongoDB. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Microservices, Agile, PostgreSQL, Kubernetes, Go, MongoDB",Junior,Teknoloji Devi,Remote
JOB_01420,Senior Digital Marketing Specialist,E-Ticaret,"Kurumsal Firma bünyesinde görev yapacak Senior seviye Digital Marketing Specialist arıyoruz. E-Ticaret alanında deneyimli, CRM, Conversion Optimization, User Experience Design teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: CRM, Conversion Optimization, User Experience Design, Payment Integration, Product Management, SEO, Magento. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","CRM, Conversion Optimization, User Experience Design, Payment Integration, Product Management, SEO, Magento",Senior,Kurumsal Firma,Hybrid
JOB_01421,Junior Marketplace Developer,E-Ticaret,"Junior seviyede Marketplace Developer pozisyonu için başvuruları kabul ediyoruz. Uluslararası Şirket olarak E-Ticaret alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Inventory Management, Product Management, Magento, Google Analytics, SEO, Conversion Optimization, A/B Testing, Payment Integration, User Experience Design. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Inventory Management, Product Management, Magento, Google Analytics, SEO, Conversion Optimization, A/B Testing, Payment Integration, User Experience Design",Junior,Uluslararası Şirket,İstanbul
JOB_01422,Lead Deep Learning Engineer,Yapay Zeka,"Lead seviyede Deep Learning Engineer pozisyonu için başvuruları kabul ediyoruz. Teknoloji Devi olarak Yapay Zeka alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Feature Engineering, NLP, MLOps, GPT, Deep Learning, Reinforcement Learning, Model Deployment, PyTorch, Hugging Face. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Feature Engineering, NLP, MLOps, GPT, Deep Learning, Reinforcement Learning, Model Deployment, PyTorch, Hugging Face",Lead,Teknoloji Devi,Hybrid
JOB_01423,Senior Frontend Developer,Yazılım Geliştirme,"Yazılım Geliştirme sektöründe faaliyet gösteren Uluslararası Şirket'ümüz için Senior Frontend Developer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: PostgreSQL, C++, Kubernetes, CI/CD, Docker konularında deneyim. Ayrıca REST API, Java teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","PostgreSQL, C++, Kubernetes, CI/CD, Docker, REST API, Java",Senior,Uluslararası Şirket,Remote
JOB_01424,Junior Security Engineer,Siber Güvenlik,"Ar-Ge Merkezi bünyesinde görev yapacak Junior seviye Security Engineer arıyoruz. Siber Güvenlik alanında deneyimli, Burp Suite, Cryptography, SIEM teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Burp Suite, Cryptography, SIEM, Wireshark, Kali Linux, Penetration Testing, OWASP, Vulnerability Assessment, Firewall, Network Security, Incident Response. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Burp Suite, Cryptography, SIEM, Wireshark, Kali Linux, Penetration Testing, OWASP, Vulnerability Assessment, Firewall, Network Security, Incident Response",Junior,Ar-Ge Merkezi,Hybrid
